para_id,content,category,publish_date_ap
art_3103034_para_6,"Bay West LLC,* St. Paul, Minnesota (W912DQ-22-D-3017); Cape Environmental Management Inc.,* Norcross, Georgia (W912DQ-22-D-3018); ECC Environmental LLC,* Burlingame, California (W912DQ-22-D-3019); HydroGeoLogic Inc.,* Reston, Virginia (W912DQ-22-D-3020); Kemron/Arrowhead JV LLC,* Atlanta, Georgia (W912DQ-22-D-3021); LATA-CTI Environmental Services LLC,* Albuquerque, New Mexico (W912DQ-22-D-3022); SA Environmental Services LLC,* Niagara Falls, New York (W912DQ-22-D-3023); ATI Inc., Columbia,* Maryland (W912DQ-22-D-3024); EA Engineering, Science, and Technology Inc. PBC,* Hunt Valley, Maryland (W912DQ-22-D-3025); Engineering/Remediation Resources Group Inc.,* Martinez, California (W912DQ-22-D-3026); and TechLaw Consultants Inc., doing business as TLI Solutions,* Chantilly, Virginia (W912DQ-22-D-3027), will compete for each order of the $60,000,000 order-dependent contract for environmental remediation services. Bids were solicited via the internet with 17 received. Work locations and funding will be determined with each order, with an estimated completion date of July 28, 2027. U.S. Army Corps of Engineers, Kansas City, Missouri, is the contracting activity.",ARMY,"July 22, 2022"
art_3103034_para_7,"Conti Federal Services LLC, Orlando, Florida, was awarded a $49,686,478 firm-fixed-price contract to demolish buildings and construct facilities totaling 103,700 square feet. Bids were solicited via the internet with four received. Work will be performed at Hurlburt Field, Florida, with an estimated completion date of Jan. 7, 2025. Fiscal 2018, 2020 and 2021 military construction, defense-wide funds in the amount of $49,686,478 were obligated at the time of the award. U.S. Army Corps of Engineers, Mobile, Alabama, is the contracting activity (W91278-22-C-0026).",ARMY,"July 22, 2022"
art_3103034_para_8,"Northrop Grumman Systems Corp., Plymouth, Minnesota, was awarded a $16,124,532 modification (P00001) to contract W52P1J-22-C-0024 for 120 mm tank-training ammunition. Work will be performed in Plymouth, Minnesota, with an estimated completion date of Sept. 30, 2026. Fiscal 2020, 2021 and 2022 procurement of ammunition, Army funds in the amount of $16,124,532 were obligated at the time of the award. U.S. Army Contracting Command, Rock Island Arsenal, Illinois, is the contracting activity.",ARMY,"July 22, 2022"
art_3103034_para_9,"General Dynamics Ordnance and Tactical Systems Inc., St. Petersburg, Florida, was awarded a $15,097,741 modification (P00001) to contract W52P1J-22-C-0023 for 120 mm tank-training ammunition. Work will be performed in St. Petersburg, Florida, with an estimated completion date of Sept. 30, 2026. Fiscal 2021 and 2022 procurement of ammunition, Army funds in the amount of $15,097,741 were obligated at the time of the award. U.S. Army Contracting Command, Rock Island Arsenal, Illinois, is the contracting activity.",ARMY,"July 22, 2022"
art_3103034_para_10,"AV Inc., Simi Valley, California, was awarded an $11,240,581 modification (P00002) to contract W58RGZ-22-C-0023 for RQ-20B Puma 3 AE systems. Work will be performed in Simi Valley, California, with an estimated completion date of July 31, 2023. Fiscal 2021 overseas contingency operations, defense funds in the amount of $11,240,581 were obligated at the time of the award. U.S. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity.",ARMY,"July 22, 2022"
art_3103034_para_11,"Weston Solutions Inc., Albuquerque, New Mexico, was awarded an $8,392,139 modification (P00004) to contract W912DY-20-F-0475 to provide all required maintenance and minor/emergency repairs for petroleum facilities and systems. Work will be performed in Albuquerque, New Mexico; Charleston, South Carolina; Hanahan, South Carolina; Cape Canaveral, Florida; Charlotte, North Carolina; Brunswick, Georgia; Goose Creek, South Carolina; Jacksonville, Florida; Valdosta, Georgia; Eastover, South Carolina; Cocoa Beach, Florida; Warner Robins, Georgia; Savannah, Georgia; Sumter, South Carolina; Goldsboro, North Carolina; New London, North Carolina; and Marietta, Georgia, with an estimated completion date of Aug. 13, 2023. Fiscal 2022 revolving funds in the amount of $8,392,139 were obligated at the time of the award. U.S. Army Corps of Engineers, Huntsville, Alabama, is the contracting activity.",ARMY,"July 22, 2022"
art_3103034_para_12,"Austal USA LLC, Mobile, Alabama, is awarded a $156,171,650 fixed-price incentive (firm target) modification to previously awarded contract N00024-21-C-2209 to exercise options for construction of two additional towing, salvage and rescue ships (T-ATS 13 and 14). This contract was originally awarded for the detail design and construction of T-ATS 11-15. The option for T-ATS 12 was exercised in 2021. These additional two options being exercised allow for the first four ships of the planned five ships. This contract includes options for associated support efforts related to the ship design and construction for special studies, engineering and industrial services, provisioned items orders, and pilot house mock-up. Work will be performed in Mobile, Alabama (54%); Chesapeake, Virginia (20%); Jacksonville, Florida (6%); Boca Raton, Florida (4%); and other suppliers representing less than 1% of contract value (16%). Work is expected to be complete in January 2026. Fiscal 2022 shipbuilding and conversion (Navy) funds in the amount of $156,171,650 will be obligated at time of award and will not expire at the end of the current fiscal year. This is a sole source contract. The Naval Sea Systems Command, Washington, D.C., is the contracting activity.",NAVY,"July 22, 2022"
art_3103034_para_13,"J&J and ALMS Mission Support Solutions LLC*, Anchorage, Alaska, is awarded a $27,856,781 single award, indefinite-delivery/indefinite-quantity contract for base operating support (BOS) services at Naval Air Station Pensacola and outlying areas, Saufley Field, Corry Station, and Bronson Field, Florida. The work to be performed provides for BOS services to include port operations, facility management, facility investment, pavement clearance, utilities management, electrical, natural gas, wastewater, steam, water, chiller, base support vehicles and equipment, environmental, and other related services. The contract also contains seven unexercised options, which if exercised would increase cumulative contract value to $221,159,194. Work will be performed in Pensacola, Florida, and is expected to be completed by March 2024. Fiscal 2023 Defense Health Program; fiscal 2023 operation and maintenance, Navy (O&M, N); fiscal 2023 O&M, Marine Corps; fiscal 2023 family housing O&M, N; fiscal 2023 O&M, Air Force; fiscal 2023 O&M, Army Reserve; and fiscal 2023 operations and support, Coast Guard, Homeland Security, contract funds in the amount of $21,058,265 for recurring work will be obligated on individual task orders issued during the base period. No funds will be obligated at time of award. This contract was competitively procured via the Contract Opportunities SAM.gov website with eight proposals received. The Naval Facilities Engineering Systems Command, Southeast, Jacksonville, Florida, is the contracting activity (N69450-22-D-0043).",NAVY,"July 22, 2022"
art_3103034_para_14,"Raytheon Missile and Defense, Tucson, Arizona, is awarded a $17,514,310 cost-plus-fixed-fee modification (P00013) to a previously awarded contract (N0001920C0071).  This modification adds scope to procure 40 learn to build AIM-9X Systems Improvement Program (SIP) III configured guidance units (GUs), and associated nonrecurring tooling and test equipment to support build and checkout of the SIP III GUs in a production factory environment for the Navy and Air Force. Work will be performed in Tucson, Arizona (52%); North Logan, Utah (10.9%); Saint Albans, Vermont (9.3%); Linthicum Heights, Maryland (5.8%); Murrieta, California (5.72%); Goleta, California (2.53%); Heilbronn, Germany (2.2%); Ann Arbor, Michigan (1.95%); Minneapolis, Minnesota (1.95%); Anaheim, California (1.62%); San Diego, California (1.37%); Midland, Canada (1.22%); and various locations within the continental U.S. (3.44%), and is expected to be completed in July 2024. Fiscal 2022 weapons procurement (Navy) funds in the amount of $8,149,730; and fiscal 2021 missile procurement (Air Force) funds in the amount of $8,149,730 will be obligated at time of award, none of which will expire at the end of the current fiscal year. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.",NAVY,"July 22, 2022"
art_3103034_para_15,"EMR Inc.*, Niceville, Florida, is awarded a $12,129,900 firm-fixed-price task order (N6945022F0661) under a multiple award construction contract for storm damage repairs to Buildings 4149 and 646 at Naval Air Station Pensacola, Florida, as part of Hurricane Sally Recovery Package 7A. The work to be performed provides for repairs to the buildings to include roof and exterior envelope repairs and interior damage repairs including, but not limited to, fire alarm system, heating, ventilation and air conditioning (HVAC) system, lighting and electrical distribution, ceilings, walls and flooring. Works also includes replacement of doors and windows on the east and west side of Building 646, replacement of HVAC on the east side of Building 646, suspended ceiling demolition, and fire alarm system repairs. The base bid plus Options 1 and 2 will be exercised at time of award. Work will be performed in Pensacola, Florida, and is expected to be completed by July 2024. Fiscal 2022 operation and maintenance, Air Force contract funds in the amount of $12,129,900 are obligated on this award and will expire at the end of the current fiscal year. Five proposals were received for this task order. The Naval Facilities Engineering Systems Command Southeast, Jacksonville, Florida, is the contracting activity (N69450-22-D-0025).",NAVY,"July 22, 2022"
